PH;;.PHILIPPINES;;;;;;;;
PH;SMA;Santa Maria/Zamboanga;Santa Maria/Zamboanga;;1-------;QQ;8103;;;
PH;SNI;Santa Nino;Santa Nino;;1-------;RQ;9506;;;
PH;STS;Santo Tomas;Santo Tomas;;--3-----;RL;0601;;1339N 12052E;
PH;SAS;Sasa/Davao;Sasa/Davao;;1-------;QQ;8103;;;
PH;SAY;Sayao/Batangas;Sayao/Batangas;;1-------;QQ;8103;;;
PH;SMR;Semirara;Semirara;;1-3-----;RL;0401;;1204N 12124E;
PH;SIN;Siain; Luzon;Siain; Luzon;;1-------;QQ;8103;;;
PH;SIR;Siari/Ozamis;Siari/Ozamis;;1-------;QQ;8103;;;
PH;SSV;Siasi;Siasi;;---4----;AI;0001;;;
PH;SIY;Siay/Zamboanga;Siay/Zamboanga;;1-------;QQ;8103;;;
PH;ICO;Sicogon Island;Sicogon Island;;---4----;AI;0001;;;
PH;SIG;Sigayan/Parang;Sigayan/Parang;;1-------;QQ;8103;;;
PH;SDG;Sindangan/Ozamis;Sindangan/Ozamis;;1-------;QQ;8103;;;
PH;XSO;Siocon/Zamboanga;Siocon/Zamboanga;;1--4----;AI;9601;;;
PH;SGD;Sogod/Tacloban;Sogod/Tacloban;;1-------;QQ;8103;;;
PH;SOR;Sorsogon/Legaspi;Sorsogon/Legaspi;;1-------;QQ;8103;;;
PH;SUA;Sual;Sual;;1-------;QQ;8103;;;
PH;SFS;Subic Bay;Subic Bay;;1--4----;AI;9506;;;
PH;SKU;Sultan Kudarat/Dadiangas;Sultan Kudarat/Dadiangas;;1-------;QQ;8103;;;
PH;SUG;Surigao; Mindanao;Surigao; Mindanao;;1--4----;AI;9601;;;
PH;TBC;Tabaco/Legaspi;Tabaco/Legaspi;;1-------;QQ;8103;;;
PH;TAB;Tabango; Leyte;Tabango; Leyte;;--3-----;RL;0212;;1118N 12422E;
PH;TBG;Tabangoa;Tabangoa;;1-------;QQ;8103;;;
PH;TBH;Tablas;Tablas;;---4----;AI;9401;;;
PH;TAC;Tacloban; Leyte;Tacloban; Leyte;;1--4----;AI;9601;;;
PH;TBU;Tagabuli/Davao;Tagabuli/Davao;;1-------;QQ;8103;;;
PH;TAG;Tagbilaran; Bohol;Tagbilaran; Bohol;;1--4----;AI;9601;;;
PH;TGB;Tagbita;Tagbita;;---4----;AI;0001;;;
PH;TKW;Tagkawayan/Siain;Tagkawayan/Siain;;1-------;QQ;8103;;;
PH;TGO;Tagoloan;Tagoloan;;1-3-----;RL;0212;;0832N 12445E;
PH;TGD;Tagudin/San Fernando;Tagudin/San Fernando;;1-------;QQ;8103;;;
PH;TGL;Taguilon/Ozamis;Taguilon/Ozamis;;1-------;QQ;8103;;;
PH;TGT;Taguite Bay/Zamboanga;Taguite Bay/Zamboanga;;1-------;QQ;8103;;;
PH;TAL;Talibon;Talibon;;1-3-----;RL;0401;;1008N 12419E;
PH;TLM;Talomo/Davao;Talomo/Davao;;1-------;QQ;8103;;;
PH;TGN;Tambungon/Davao;Tambungon/Davao;;1-------;QQ;8103;;;
PH;TNU;Tanauan/Tacloban;Tanauan/Tacloban;;1-------;QQ;8103;;;
PH;TDG;Tandag/Bislig;Tandag/Bislig;;1--4----;AI;9601;;;
PH;TAN;Tandayag;Tandayag;;1-3-----;RL;0401;;0927N 12313E;
PH;TDC;Tandoc;Tandoc;;1-------;QQ;8103;;;
PH;TAR;Tarlac; Luzon;Tarlac; Luzon;;--3-----;RL;0401;;1530N 12030E;
PH;TWT;Tawitawi;Tawitawi;;---4----;AI;0001;;;
PH;TAY;Taytay/Puerto Princesa;Taytay/Puerto Princesa;;1-------;QQ;8103;;;
PH;TIB;Tibungco/Davao;Tibungco/Davao;;1-------;QQ;8103;;;
PH;TOB;Toboso/Dumaguete;Toboso/Dumaguete;;1-------;QQ;8103;;;
PH;TLD;Toledo/Cebu;Toledo/Cebu;;1-------;QQ;8103;;;
PH;TLG;Tolong/Dumaguete;Tolong/Dumaguete;;1-------;QQ;8103;;;
PH;TLP;Tolopo;Tolopo;;1-------;QQ;8103;;;
PH;TLS;Tolosa/Tacloban;Tolosa/Tacloban;;1-------;QQ;8103;;;
PH;TMA;Trece Martires;Trece Martires;;--3-----;RL;0601;;1417N 12052E;
PH;TRO;Troloban;Troloban;;0-------;RQ;9307;;;
PH;TUG;Tuguegarao;Tuguegarao;;---4----;AI;9401;;;
PH;TGI;Tuguis/Dadiangas;Tuguis/Dadiangas;;1-------;QQ;8103;;;
PH;TGW;Tungawan Bay/Zamboanga;Tungawan Bay/Zamboanga;;1-------;QQ;8103;;;
PH;ULY;Ulugan Bay;Ulugan Bay;;1-------;QQ;8103;;;
PH;URR;Umrur;Umrur;;1-------;QQ;8103;;;
PH;VCS;Victorias; Negros;Victorias; Negros;;1-------;QQ;8103;;;
PH;VNV;Villanueva;Villanueva;;1-------;RQ;9506;;;
PH;VRC;Virac;Virac;;---4----;AI;9401;;;
PH;VTL;Vitali/Zamboanga;Vitali/Zamboanga;;1-3-----;RL;0212;;0722N 12217E;
PH;VTO;Vito/Iloilo;Vito/Iloilo;;1-------;QQ;8103;;;
PH;WAS;Wasag/Dadiangas;Wasag/Dadiangas;;1-------;QQ;8103;;;
PH;WAW;Wawa/Batangas;Wawa/Batangas;;1-------;QQ;8103;;;
PH;ZAM;Zamboanga;Zamboanga;;1--4----;AI;9601;;;Mindanao
